measurement_id,run_id,sensor_id,t_seconds,temperature_c,ambient_c
54990,275,S3,567.0,21.031,20.09
54991,275,S3,570.0,20.957,20.09
54992,275,S3,573.0,20.842,20.09
54993,275,S3,576.0,20.850,20.09
54994,275,S3,579.0,20.764,20.09
54995,275,S3,582.0,20.932,20.09
54996,275,S3,585.0,20.878,20.09
54997,275,S3,588.0,20.840,20.09
54998,275,S3,591.0,20.839,20.09
54999,275,S3,594.0,20.822,20.09
55000,275,S3,597.0,20.773,20.09
55001,276,S4,0.0,75.089,22.69
55002,276,S4,3.0,74.280,22.69
55003,276,S4,6.0,73.303,22.69
55004,276,S4,9.0,72.401,22.69
55005,276,S4,12.0,71.623,22.69
55006,276,S4,15.0,70.737,22.69
55007,276,S4,18.0,69.907,22.69
55008,276,S4,21.0,69.106,22.69
55009,276,S4,24.0,68.301,22.69
55010,276,S4,27.0,67.610,22.69
55011,276,S4,30.0,66.712,22.69
55012,276,S4,33.0,65.950,22.69
55013,276,S4,36.0,65.231,22.69
55014,276,S4,39.0,64.538,22.69
55015,276,S4,42.0,63.844,22.69
55016,276,S4,45.0,63.124,22.69
55017,276,S4,48.0,62.427,22.69
55018,276,S4,51.0,61.769,22.69
55019,276,S4,54.0,61.093,22.69
55020,276,S4,57.0,60.410,22.69
55021,276,S4,60.0,59.770,22.69
55022,276,S4,63.0,59.085,22.69
55023,276,S4,66.0,58.478,22.69
55024,276,S4,69.0,57.981,22.69
55025,276,S4,72.0,57.362,22.69
55026,276,S4,75.0,56.725,22.69
55027,276,S4,78.0,56.181,22.69
55028,276,S4,81.0,55.465,22.69
55029,276,S4,84.0,54.991,22.69
55030,276,S4,87.0,54.428,22.69
55031,276,S4,90.0,53.834,22.69
55032,276,S4,93.0,53.403,22.69
55033,276,S4,96.0,52.768,22.69
55034,276,S4,99.0,52.350,22.69
55035,276,S4,102.0,51.712,22.69
55036,276,S4,105.0,51.323,22.69
55037,276,S4,108.0,50.825,22.69
55038,276,S4,111.0,50.275,22.69
55039,276,S4,114.0,49.816,22.69
55040,276,S4,117.0,49.358,22.69
55041,276,S4,120.0,48.903,22.69
55042,276,S4,123.0,48.363,22.69
55043,276,S4,126.0,47.980,22.69
55044,276,S4,129.0,47.614,22.69
55045,276,S4,132.0,47.197,22.69
55046,276,S4,135.0,46.797,22.69
55047,276,S4,138.0,46.337,22.69
55048,276,S4,141.0,45.897,22.69
55049,276,S4,144.0,45.511,22.69
55050,276,S4,147.0,45.257,22.69
55051,276,S4,150.0,44.727,22.69
55052,276,S4,153.0,44.427,22.69
55053,276,S4,156.0,43.985,22.69
55054,276,S4,159.0,43.585,22.69
55055,276,S4,162.0,43.334,22.69
55056,276,S4,165.0,42.915,22.69
55057,276,S4,168.0,42.567,22.69
55058,276,S4,171.0,42.262,22.69
55059,276,S4,174.0,41.949,22.69
55060,276,S4,177.0,41.650,22.69
55061,276,S4,180.0,41.265,22.69
55062,276,S4,183.0,40.837,22.69
55063,276,S4,186.0,40.550,22.69
55064,276,S4,189.0,40.259,22.69
55065,276,S4,192.0,39.928,22.69
55066,276,S4,195.0,39.734,22.69
55067,276,S4,198.0,39.331,22.69
55068,276,S4,201.0,39.037,22.69
55069,276,S4,204.0,38.777,22.69
55070,276,S4,207.0,38.580,22.69
55071,276,S4,210.0,38.212,22.69
55072,276,S4,213.0,38.044,22.69
55073,276,S4,216.0,37.749,22.69
55074,276,S4,219.0,37.518,22.69
55075,276,S4,222.0,37.281,22.69
