measurement_id,run_id,sensor_id,t_seconds,temperature_c,ambient_c
9999,50,S2,594.0,21.993,20.74
10000,50,S2,597.0,21.978,20.74
10001,51,S3,0.0,76.623,21.87
10002,51,S3,3.0,75.908,21.87
10003,51,S3,6.0,75.081,21.87
10004,51,S3,9.0,74.497,21.87
10005,51,S3,12.0,73.696,21.87
10006,51,S3,15.0,73.022,21.87
10007,51,S3,18.0,72.318,21.87
10008,51,S3,21.0,71.679,21.87
10009,51,S3,24.0,70.975,21.87
10010,51,S3,27.0,70.330,21.87
10011,51,S3,30.0,69.677,21.87
10012,51,S3,33.0,69.196,21.87
10013,51,S3,36.0,68.416,21.87
10014,51,S3,39.0,67.774,21.87
10015,51,S3,42.0,67.243,21.87
10016,51,S3,45.0,66.632,21.87
10017,51,S3,48.0,65.979,21.87
10018,51,S3,51.0,65.404,21.87
10019,51,S3,54.0,64.834,21.87
10020,51,S3,57.0,64.323,21.87
10021,51,S3,60.0,63.638,21.87
10022,51,S3,63.0,63.138,21.87
10023,51,S3,66.0,62.510,21.87
10024,51,S3,69.0,62.049,21.87
10025,51,S3,72.0,61.513,21.87
10026,51,S3,75.0,61.033,21.87
10027,51,S3,78.0,60.442,21.87
10028,51,S3,81.0,59.925,21.87
10029,51,S3,84.0,59.401,21.87
10030,51,S3,87.0,58.928,21.87
10031,51,S3,90.0,58.386,21.87
10032,51,S3,93.0,57.831,21.87
10033,51,S3,96.0,57.445,21.87
10034,51,S3,99.0,56.894,21.87
10035,51,S3,102.0,56.520,21.87
10036,51,S3,105.0,55.938,21.87
10037,51,S3,108.0,55.582,21.87
10038,51,S3,111.0,55.068,21.87
10039,51,S3,114.0,54.665,21.87
10040,51,S3,117.0,54.169,21.87
10041,51,S3,120.0,53.792,21.87
10042,51,S3,123.0,53.281,21.87
10043,51,S3,126.0,52.929,21.87
10044,51,S3,129.0,52.452,21.87
10045,51,S3,132.0,52.115,21.87
10046,51,S3,135.0,51.595,21.87
10047,51,S3,138.0,51.295,21.87
10048,51,S3,141.0,50.891,21.87
10049,51,S3,144.0,50.517,21.87
10050,51,S3,147.0,50.118,21.87
10051,51,S3,150.0,49.795,21.87
10052,51,S3,153.0,49.328,21.87
10053,51,S3,156.0,49.030,21.87
10054,51,S3,159.0,48.674,21.87
10055,51,S3,162.0,48.263,21.87
10056,51,S3,165.0,47.854,21.87
10057,51,S3,168.0,47.618,21.87
10058,51,S3,171.0,47.208,21.87
10059,51,S3,174.0,46.931,21.87
10060,51,S3,177.0,46.570,21.87
10061,51,S3,180.0,46.263,21.87
10062,51,S3,183.0,45.877,21.87
10063,51,S3,186.0,45.572,21.87
10064,51,S3,189.0,45.144,21.87
10065,51,S3,192.0,44.886,21.87
10066,51,S3,195.0,44.620,21.87
10067,51,S3,198.0,44.285,21.87
10068,51,S3,201.0,44.038,21.87
10069,51,S3,204.0,43.696,21.87
10070,51,S3,207.0,43.361,21.87
10071,51,S3,210.0,43.053,21.87
10072,51,S3,213.0,42.837,21.87
10073,51,S3,216.0,42.540,21.87
10074,51,S3,219.0,42.259,21.87
10075,51,S3,222.0,42.039,21.87
10076,51,S3,225.0,41.798,21.87
10077,51,S3,228.0,41.420,21.87
10078,51,S3,231.0,41.284,21.87
10079,51,S3,234.0,40.997,21.87
10080,51,S3,237.0,40.661,21.87
10081,51,S3,240.0,40.490,21.87
10082,51,S3,243.0,40.146,21.87
10083,51,S3,246.0,39.921,21.87
10084,51,S3,249.0,39.682,21.87
10085,51,S3,252.0,39.552,21.87
10086,51,S3,255.0,39.260,21.87
10087,51,S3,258.0,38.954,21.87
10088,51,S3,261.0,38.793,21.87
10089,51,S3,264.0,38.576,21.87
10090,51,S3,267.0,38.288,21.87
10091,51,S3,270.0,38.047,21.87
10092,51,S3,273.0,37.818,21.87
10093,51,S3,276.0,37.630,21.87
10094,51,S3,279.0,37.471,21.87
10095,51,S3,282.0,37.180,21.87
10096,51,S3,285.0,36.924,21.87
10097,51,S3,288.0,36.833,21.87
10098,51,S3,291.0,36.612,21.87
10099,51,S3,294.0,36.468,21.87
10100,51,S3,297.0,36.274,21.87
10101,51,S3,300.0,36.105,21.87
10102,51,S3,303.0,35.794,21.87
10103,51,S3,306.0,35.643,21.87
10104,51,S3,309.0,35.491,21.87
10105,51,S3,312.0,35.315,21.87
10106,51,S3,315.0,35.054,21.87
10107,51,S3,318.0,34.898,21.87
10108,51,S3,321.0,34.701,21.87
10109,51,S3,324.0,34.680,21.87
10110,51,S3,327.0,34.413,21.87
10111,51,S3,330.0,34.191,21.87
10112,51,S3,333.0,34.115,21.87
10113,51,S3,336.0,33.899,21.87
10114,51,S3,339.0,33.759,21.87
10115,51,S3,342.0,33.550,21.87
10116,51,S3,345.0,33.360,21.87
10117,51,S3,348.0,33.269,21.87
10118,51,S3,351.0,33.131,21.87
10119,51,S3,354.0,32.979,21.87
10120,51,S3,357.0,32.866,21.87
10121,51,S3,360.0,32.653,21.87
10122,51,S3,363.0,32.548,21.87
10123,51,S3,366.0,32.347,21.87
10124,51,S3,369.0,32.273,21.87
10125,51,S3,372.0,31.995,21.87
10126,51,S3,375.0,31.974,21.87
10127,51,S3,378.0,31.795,21.87
10128,51,S3,381.0,31.669,21.87
10129,51,S3,384.0,31.594,21.87
10130,51,S3,387.0,31.358,21.87
10131,51,S3,390.0,31.214,21.87
10132,51,S3,393.0,31.197,21.87
10133,51,S3,396.0,30.985,21.87
10134,51,S3,399.0,31.034,21.87
10135,51,S3,402.0,30.910,21.87
10136,51,S3,405.0,30.672,21.87
10137,51,S3,408.0,30.639,21.87
10138,51,S3,411.0,30.484,21.87
10139,51,S3,414.0,30.297,21.87
10140,51,S3,417.0,30.250,21.87
